avgHumidity,county,dewPoint,fire,maxHumidity,maxTemp,maxWind,meanTemp,minHumidity,minTemp,startDate
81,Butte,53,0,81,58,4,,81,58,8/9/11
43,Butte,33,0,79,81,15,60,14,41,8/10/15
,Butte,,0,,60,,,,52,8/6/14
,Butte,,0,,89,,,,62,9/4/15
26,Butte,28,0,44,93,12,70,5,46,9/16/10
27,Butte,26,0,45,92,13,69,8,45,10/2/12
91,Butte,38,0,97,48,16,41,83,34,11/2/15
59,Butte,27,0,89,53,8,42,28,30,12/17/16
97,Butte,30,0,100,35,8,30,92,26,1/25/10
,Butte,,0,,57,6,50,,42,2/17/12
80,Butte,28,0,96,43,10,36,43,30,3/8/13
,Butte,,0,,73,,,,50,4/22/15
19,Butte,25,0,44,93,29,74,6,55,6/12/14
27,Butte,19,0,54,71,24,54,9,37,6/20/13
61,Butte,51,0,82,77,16,67,34,57,7/9/15
15,Butte,27,0,25,106,18,81,5,56,7/19/13
39,Butte,51,0,58,97,18,82,19,66,8/5/13
,Butte,,0,,89,,,,63,8/14/15
62,Butte,40,0,100,68,12,57,30,44,9/25/13
40,Butte,46,0,53,96,5,78,15,61,9/1/10
69,Butte,54,0,94,80,15,66,39,53,10/12/14
100,Butte,57,0,100,60,22,56,93,53,11/17/12
74,Butte,37,0,87,57,9,46,47,35,12/3/16
80,Butte,45,0,93,57,15,50,64,42,1/3/17
80,Butte,46,0,100,63,15,52,60,40,2/1/17
87,Butte,55,0,100,69,16,61,60,53,3/6/14
63,Butte,39,0,81,66,9,54,37,41,4/1/10
40,Butte,32,0,77,80,21,68,5,55,5/6/15
38,Butte,44,0,56,89,14,75,19,61,6/17/16
25,Butte,30,0,59,90,26,74,6,57,6/24/12
49,Butte,50,0,82,89,10,73,21,57,6/3/17
,Butte,,0,,59,,,,52,7/23/13
69,Butte,56,0,100,91,16,72,33,53,7/27/17
,Butte,,0,,88,,,,61,7/15/13
49,Butte,54,0,72,93,13,78,26,62,8/28/16
75,Butte,56,0,100,81,16,65,41,51,8/10/13
59,Butte,46,0,89,82,18,67,21,53,8/19/13
44,Butte,38,0,72,90,32,70,15,50,9/20/14
18,Butte,19,0,41,91,12,68,4,44,9/17/16
,Butte,,0,,96,12,86,,77,9/2/11
14,Butte,15,0,25,93,6,70,6,46,10/5/14
71,Butte,43,0,100,61,23,51,42,40,11/8/10
,Butte,,0,,65,,,,36,12/24/12
24,Butte,15,0,48,84,17,60,6,37,1/15/14
15,Butte,-8,0,23,48,20,38,10,28,2/2/11
,Butte,,0,,55,,,,47,3/25/17
39,Butte,21,0,63,73,16,52,15,31,4/4/11
35,Butte,34,0,45,69,10,62,27,57,5/5/11
18,Butte,29,0,28,97,20,81,8,65,6/23/17
36,Butte,30,0,46,66,23,56,22,46,6/8/17
65,Butte,55,0,93,86,14,71,37,56,6/19/11
33,Butte,26,0,75,80,24,56,9,33,7/10/11
19,Butte,36,0,35,102,16,82,9,63,8/13/15
64,Butte,51,0,83,72,8,64,45,57,8/6/14
47,Butte,50,0,68,84,12,72,26,60,8/13/14
42,Butte,47,0,72,93,9,75,15,57,9/4/11
70,Butte,50,0,100,81,13,63,39,44,9/5/10
,Butte,,0,,73,,,,50,10/27/16
70,Butte,46,0,90,71,7,58,45,44,11/1/17
58,Butte,29,0,76,60,9,48,35,35,12/8/15
35,Butte,13,0,54,55,17,38,16,21,1/14/16
16,Butte,16,0,34,87,22,66,4,46,4/10/14
77,Butte,48,0,96,70,15,60,37,51,5/7/17
33,Butte,58,0,51,106,14,92,15,78,6/28/10
32,Butte,46,0,50,93,13,82,13,71,6/1/16
50,Butte,54,0,73,89,12,76,27,62,7/6/15
46,Butte,44,0,69,84,14,68,24,53,7/13/10
17,Butte,29,0,34,102,24,82,4,63,8/7/16
45,Butte,43,0,82,82,18,66,20,50,8/14/14
31,Butte,32,0,54,98,20,74,8,50,8/11/11
55,Butte,53,0,84,87,18,74,25,60,9/19/10
,Butte,,0,,89,,,,62,9/2/14
60,Butte,50,0,93,85,10,69,26,52,10/22/11
56,Butte,38,0,93,68,35,53,18,38,11/26/16
90,Butte,52,0,100,64,7,56,72,48,12/14/16
66,Butte,33,0,85,56,12,44,46,31,1/18/12
47,Butte,12,0,74,48,20,35,19,22,2/27/11
58,Butte,45,0,83,75,14,62,33,48,3/16/15
63,Butte,42,0,80,63,18,56,46,48,4/5/14
36,Butte,36,0,67,76,29,66,16,54,5/25/17
32,Butte,40,0,55,88,23,74,13,60,6/2/15
53,Butte,48,0,93,98,23,75,13,52,7/20/17
33,Butte,42,0,39,79,14,72,24,66,7/13/12
36,Butte,53,0,50,101,12,86,21,71,7/5/17
21,Butte,20,0,36,97,17,72,5,46,8/28/12
58,Butte,49,0,100,91,22,72,15,52,8/6/16
66,Butte,56,0,100,77,20,68,34,60,8/4/15
54,Butte,36,0,89,70,13,56,19,42,9/22/13
35,Butte,40,0,57,88,8,74,13,59,9/26/17
,Butte,,0,,62,,,,40,12/7/12
,Butte,,0,,51,4,42,,33,1/15/11
64,Butte,32,0,86,63,8,46,33,30,2/10/11
70,Butte,39,0,87,57,30,50,41,42,3/6/12
36,Butte,28,0,58,72,15,59,14,45,4/2/15
85,Calaveras,50,0,93,57,14,54,80,50,1/24/10
42,Calaveras,32,0,79,84,9,60,10,37,2/25/16
58,Calaveras,25,0,85,49,22,40,31,31,3/6/10
79,Calaveras,57,0,97,73,17,66,61,59,4/18/17
55,Calaveras,38,0,81,66,22,55,32,44,5/11/10
31,Calaveras,52,0,54,106,21,91,8,75,6/13/15
32,Calaveras,41,0,60,91,16,73,14,55,6/12/10
30,Calaveras,23,0,65,82,14,57,7,35,6/11/11
54,Calaveras,52,0,96,90,,71,28,52,7/8/12
28,Calaveras,50,0,41,104,13,88,14,71,7/10/12
23,Calaveras,41,0,46,104,24,87,8,70,7/20/10
39,Calaveras,57,0,62,100,14,88,21,75,8/4/17
